Country Code,Country Name,IDENT,LAT,LON
DO,Dominican Republic (the),SD142,18.57348,-69.72239
DO,Dominican Republic (the),SD143,18.56687,-69.8208
DO,Dominican Republic (the),SD144,18.51034,-69.67399
DO,Dominican Republic (the),SD145,18.51504,-69.65055
DO,Dominican Republic (the),SD146,18.48769,-69.49633
DO,Dominican Republic (the),SD147,18.38748,-69.45917
DO,Dominican Republic (the),SD148,18.36684,-69.32004
DO,Dominican Republic (the),SD150,18.60121,-69.7327
DO,Dominican Republic (the),SD155,18.38087,-69.65088
DO,Dominican Republic (the),SD156,18.39784,-69.59615
DO,Dominican Republic (the),SD160,18.2585,-69.60554
DO,Dominican Republic (the),SD165,18.44691,-69.67538
DO,Dominican Republic (the),SD166,18.46672,-69.62225
NO,Norway,SD400,61.85723,5.97212
NO,Norway,SD401,61.80618,6.20877
NO,Norway,SD500,61.83481,6.14564
NO,Norway,SD600,61.74162,6.50924
NO,Norway,SD601,61.90282,5.7959
NO,Norway,SD625,61.77285,6.86417
NO,Norway,SD630,61.61464,7.44507
NO,Norway,SD700,61.86533,6.34582
JP,Japan,SDATI,33.50027,134.97357
JP,Japan,SDE09,38.00595,141.01058
JP,Japan,SDE10,38.11804,141.13124
JP,Japan,SDE12,38.15199,141.02553
JP,Japan,SDE13,38.14325,140.94149
JP,Japan,SDE26,37.93225,140.83686
RE,RÃÂ©union,SDG01,-20.87776,55.49366
RE,RÃÂ©union,SDG02,-20.88916,55.527
RE,RÃÂ©union,SDG03,-20.85865,55.45009
RE,RÃÂ©union,SDG04,-20.89111,55.5525
RE,RÃÂ©union,SDG07,-20.89101,55.55428
RE,RÃÂ©union,SDG08,-20.92545,55.67146
RE,RÃÂ©union,SDG13,-20.76435,55.2356
RE,RÃÂ©union,SDG15,-20.64229,55.44077
RE,RÃÂ©union,SDG17,-20.60995,55.43158
RE,RÃÂ©union,SDG18,-20.74324,55.79243
RE,RÃÂ©union,SDG19,-20.8903,55.86575
RE,RÃÂ©union,SDG20,-20.72737,55.82401
RE,RÃÂ©union,SDG24,-20.48726,55.45051
RE,RÃÂ©union,SDG25,-21.30915,54.88491
RE,RÃÂ©union,SDG28,-20.79989,55.31634
RE,RÃÂ©union,SDG29,-20.80376,55.31641
RE,RÃÂ©union,SDG30,-20.75418,54.99447
RE,RÃÂ©union,SDG31,-20.67207,55.02654
RE,RÃÂ©union,SDG32,-20.56831,55.09541
RE,RÃÂ©union,SDG33,-20.51127,55.15314
RE,RÃÂ©union,SDG34,-20.69441,55.28522
RE,RÃÂ©union,SDG35,-20.89997,55.56999
RE,RÃÂ©union,SDG38,-20.63312,55.04782
RE,RÃÂ©union,SDG43,-20.90343,55.58374
RE,RÃÂ©union,SDG54,-20.42593,55.29312
RE,RÃÂ©union,SDG70,-20.67863,55.78994
RE,RÃÂ©union,SDG94,-20.81827,55.35813
RE,RÃÂ©union,SDG96,-20.86031,55.46119
RE,RÃÂ©union,SDG97,-21.02737,55.16801
RE,RÃÂ©union,SDG98,-20.82705,55.40146
RE,RÃÂ©union,SDG99,-20.86117,55.46273
KW,Kuwait,SDNEE,29.30671,47.18039
BS,Bahamas (the),SEAAN,24.90935,-76.87352
AU,Australia,SEALD,-12.685,130.95833
JP,Japan,SEALS,35.32179,145.99627
CA,Canada,SEATN,50.70333,-122.36778
JP,Japan,SEAWA,34.53001,132.64161
JP,Japan,SEBAM,26.34099,127.74452
CO,Colombia,SEBAS,7.07694,-73.51528
CA,Canada,SEBAT,54.53689,-110.42846
DE,Germany,SEBER,53.97917,10.28861
IQ,Iraq,SEBIE,33.06697,44.37958
CA,Canada,SEBIN,59.79833,-125.0
IN,India,SEBLO,6.0,77.5
AU,Australia,SEBLU,-39.4375,146.56139
PH,Philippines (the),SEBUL,6.22934,124.54785
AU,Australia,SEBVA,-26.28972,152.65056
AU,Australia,SEBVI,-35.17333,149.49361
FR,France,SECHE,44.43861,0.51528
,,SECON,42.82878,5.10392
EU,Eurocontrol,SECON,42.82889,5.10389
IQ,Iraq,SECOP,33.70097,44.18255
UK,United Kingdom,SED01,51.86358,0.20044
UK,United Kingdom,SED04,51.82783,0.14419
UK,United Kingdom,SED66,51.79676,0.09559
CA,Canada,SEDAG,66.0,-100.0
AU,Australia,SEDAN,-34.56833,139.30833
MX,Mexico,SEDAS,23.08306,-96.70611
HT,Haiti,SEDET,19.15833,-72.23167
CO,Colombia,SEDIA,5.14111,-75.825
ES,Spain,SEDIL,41.32356,-1.43269
CA,Canada,SEDIT,54.60809,-110.5025
JP,Japan,SEDKU,24.93333,124.0
JP,Japan,SEDNA,35.71357,140.81954
AU,Australia,SEDNI,-14.54389,132.54333
FR,France,SEDOR,47.90056,7.80361
CA,Canada,SEDOT,45.12667,-80.0325
AE,United Arab Emirates (the),SEDPO,25.14164,55.56453
AU,Australia,SEDRA,-33.59806,137.72694
SV,El Salvador,SEDRO,13.15278,-88.80111
EG,Egypt,SEDVA,23.97056,35.66833
AU,Australia,SEEKR,-23.95333,133.96833
AU,Australia,SEEMO,-30.87167,125.87167
TR,Turkey,SEF14,40.9487,28.8068
TR,Turkey,SEF39,40.9069,28.8076
TR,Turkey,SEF81,40.837,28.8093
CA,Canada,SEFFY,51.39,-107.13833
CA,Canada,SEFIX,48.74333,-126.70806
DZ,Algeria,SEFRA,33.00028,-0.41167
CA,Canada,SEGAN,50.0,-89.33334
MX,Mexico,SEGER,25.415,-99.71667
EU,Eurocontrol,SEGKA,65.72,12.20361
,,SEGRE,41.02278,-2.37639
ES,Spain,SEGRE,41.02283,-2.37646
JP,Japan,SEGRO,25.00461,151.38628
RU,Russian Federation (the),SEGUL,43.40011,133.35085
RU,Russian Federation (the),SEGUN,52.04846,150.00144
TR,Turkey,SEHER,40.50611,38.57361
TR,Turkey,SEHIR,37.65167,32.20361
EU,Eurocontrol,SEHOR,45.94028,14.31333
JP,Japan,SEILO,38.00909,139.18757
JM,Jamaica,SEKAM,19.15314,-78.08615
CA,Canada,SEKAP,61.97326,-122.83333
DO,Dominican Republic (the),SEKAR,20.41667,-70.795
JP,Japan,SEKID,35.65706,139.47487
CA,Canada,SEKIK,56.925,-111.92
HN,Honduras,SEKIN,18.87833,-83.115
PA,Panama,SEKMA,10.41956,-79.84064
AU,Australia,SEKNU,-37.445,145.1625
LA,Lao People's Democratic Republic (the),SEKON,14.86778,106.37611
AU,Australia,SEKRI,-33.23778,138.09444
AU,Australia,SEKRU,-22.08333,113.86667
JP,Japan,SEKYY,35.70391,133.46565
KR,Korea (the Republic of),SEL06,37.37283,126.81373
KR,Korea (the Republic of),SEL09,37.44353,126.7652
KR,Korea (the Republic of),SEL11,37.33876,126.71832
KR,Korea (the Republic of),SEL19,37.62947,126.63679
KR,Korea (the Republic of),SEL24,37.39857,126.42666
KR,Korea (the Republic of),SEL28,37.39586,126.34306
KR,Korea (the Republic of),SEL32,37.58145,126.76484
KR,Korea (the Republic of),SEL74,37.65592,126.67139
CR,Costa Rica,SELAK,9.43328,-85.21111
CO,Colombia,SELAN,13.88417,-73.33333
RU,Russian Federation (the),SELAN,67.92227,67.51987
NO,Norway,SELBI,59.99619,5.07322
BR,Brazil,SELBO,-22.7355,-46.46283
CA,Canada,SELBO,49.16674,-77.99975
EU,Eurocontrol,SELCO,60.77528,9.36361
RU,Russian Federation (the),SELDA,56.95043,131.41774
BR,Brazil,SELDO,-19.69033,-44.67483
HN,Honduras,SELEK,20.09472,-82.41528
JP,Japan,SELEN,33.30523,131.82307
CN,China,SELGO,40.47833,113.08667
MX,Mexico,SELIS,16.81167,-99.05972
NZ,New Zealand,SELKA,-34.14934,176.92756
TH,Thailand,SELKA,14.35997,101.99653
CL,Chile,SELMO,-30.27,-70.70833
ES,Spain,SELMO,39.06378,1.65801
KR,Korea (the Republic of),SELPA,37.92083,130.81972
PH,Philippines (the),SELSO,4.0,126.265
LK,Sri Lanka,SELSU,1.18333,92.0
NZ,New Zealand,SELTA,-39.407,174.44665
CA,Canada,SELUM,55.51773,-112.83452
IS,Iceland,SELUR,63.39986,-20.64892
PE,Peru,SELVA,-9.52167,-72.18556
AU,Australia,SELVA,-9.45167,126.68
EC,Ecuador,SELVA,-0.98454,-77.52327
ES,Spain,SELVA,41.19617,1.16627
TR,Turkey,SELVI,37.89889,34.49944
PF,French Polynesia,SELVU,-20.98333,-140.0
GA,Gabon,SEMAD,1.45167,7.61361
AU,Australia,SEMAJ,-28.67667,153.895
CL,Chile,SEMAP,-33.41068,-70.78545
AU,Australia,SEMBU,-19.08333,146.35
AR,Argentina,SEMGA,-41.10194,-67.9425
AU,Australia,SEMGO,-16.27389,122.42944
CM,Cameroon,SEMIR,10.68944,14.06333
EU,Eurocontrol,SEMMU,52.77806,-4.03944
TD,Chad,SEMOK,16.0,14.89944
EG,Egypt,SEMRU,28.03361,32.05167
IR,Iran (Islamic Republic of),SEMSU,36.81611,51.15611
CA,Canada,SEMTO,59.23333,-67.0
TH,Thailand,SENAL,14.87737,101.98822
IT,Italy,SENAL,40.74556,9.23111
SA,Saudi Arabia,SENAN,21.8647,39.0857
JP,Japan,SENBA,34.61343,139.26968
ZM,Zambia,SENGI,-13.13833,30.30833
SA,Saudi Arabia,SENGO,22.66417,39.4975
ES,Spain,SENIA,40.86876,0.73876
,,SENIA,40.86889,0.73889
JP,Japan,SENJO,35.59929,137.81102
JP,Japan,SENKO,38.0608,137.56265
JM,Jamaica,SENLA,18.46333,-77.365
FR,France,SENLO,49.08333,-1.17833
AU,Australia,SENNA,-17.0,143.12167
JP,Japan,SENNA,35.11228,139.22926
JP,Japan,SENOL,34.34962,139.02525
BJ,Benin,SENOR,11.0,2.62333
RU,Russian Federation (the),SENOR,52.6334,155.90992
MR,Mauritania,SENOX,25.55444,-7.3025
CA,Canada,SENSA,49.4732,-118.59161
AN,Unknown,SENSO,13.86667,-71.93333
AE,United Arab Emirates (the),SENSU,24.3035,54.83383
EU,Eurocontrol,SENTI,37.17139,12.54972
AE,United Arab Emirates (the),SENTO,25.31694,54.63083
FR,France,SEPAL,47.0,-8.75
ML,Mali,SEPAT,14.20806,-6.00806
VI,Virgin Islands (U.S.),SEPBO,17.97022,-66.77502
JP,Japan,SEPCO,38.93215,137.12964
MR,Mauritania,SEPEL,17.83424,-15.12221
TW,Taiwan (Province of China),SEPIA,25.03583,121.05111
JP,Japan,SEPIA,30.00367,130.59422
EU,Eurocontrol,SEPJA,67.45,21.21667
JP,Japan,SEPPE,32.13208,130.81904
AE,United Arab Emirates (the),SEPRA,25.00466,56.60898
YE,Yemen,SEPRO,13.47333,47.84306
MX,Mexico,SEPTA,20.9175,-90.54806
IQ,Iraq,SEPTU,33.21667,44.73333
CR,Costa Rica,SEQUE,10.52524,-85.39215
CG,Congo (the),SERAL,2.34917,17.75722
RU,Russian Federation (the),SERBI,58.6332,28.5978
CA,Canada,SERBO,52.10167,-60.71639
,,SERCE,41.57722,27.30917
TR,Turkey,SERCE,41.59889,27.30778
SK,Slovakia,SERED,48.29069,17.70135
TR,Turkey,SEREN,40.22152,32.82084
RU,Russian Federation (the),SERGA,63.96538,148.5453
BR,Brazil,SERGI,-25.22767,-49.44317
AF,Afghanistan,SERGO,35.24139,67.12167
BR,Brazil,SERIM,-3.12417,-20.4075
MX,Mexico,SERIS,28.59778,-110.99806
PK,Pakistan,SERKA,29.85028,66.25028
RU,Russian Federation (the),SERNA,50.30873,106.46847
CA,Canada,SERNI,55.0875,-66.88317
,,SEROX,41.34667,0.21861
ES,Spain,SEROX,41.34669,0.21869
SA,Saudi Arabia,SERPU,26.76889,44.80917
BR,Brazil,SERRA,-22.6205,-49.69833
CO,Colombia,SERRA,10.77806,-74.03639
ES,Spain,SERRA,39.26599,-0.85685
,,SERRA,39.26611,-0.85694
HT,Haiti,SERTA,18.4807,-72.59746
AU,Australia,SERVE,-12.59167,131.11833
NE,Niger (the),SESAM,13.71056,7.12528
IR,Iran (Islamic Republic of),SESBI,35.65583,50.50444
CA,Canada,SESDO,51.06333,-114.02133
GW,Guinea-Bissau,SESEL,11.16667,-14.89333
CI,CÃÂ´te d'Ivoire,SESIG,4.95389,-3.0
IR,Iran (Islamic Republic of),SESMA,29.57972,51.07806
BH,Bahrain,SESNA,26.15639,51.37417
KW,Kuwait,SESRA,29.13417,48.91472
RU,Russian Federation (the),SESUR,42.29177,130.69244
EU,Eurocontrol,SETAL,47.23167,14.25889
BD,Bangladesh,SETAR,23.46361,90.63972
SA,Saudi Arabia,SETBA,20.77833,39.56111
JP,Japan,SETEE,35.91322,139.31382
UK,United Kingdom,SETEL,54.0125,-2.43583
AU,Australia,SETER,-24.715,154.26833
ER,Eritrea,SETIT,14.48333,39.33333
SA,Saudi Arabia,SETKU,21.49828,40.65014
SA,Saudi Arabia,SETLI,22.26889,41.32333
CA,Canada,SETMA,64.36111,-135.0
CA,Canada,SETMI,63.98142,-130.0
IR,Iran (Islamic Republic of),SETNA,37.9375,45.92278
JP,Japan,SETOH,34.54037,134.14411
MX,Mexico,SETOS,21.43028,-101.98833
SV,El Salvador,SETRI,7.76481,-86.06419
IQ,Iraq,SETSA,31.75,46.06667
MU,Mauritius,SETSI,23.07,61.73611
JP,Japan,SETSU,34.22225,138.37891
AS,American Samoa,SETTS,-14.43581,-171.03498
EU,Eurocontrol,SEVAN,40.53417,44.95472
RU,Russian Federation (the),SEVIK,60.41729,93.06629
BR,Brazil,SEVIL,-7.04067,-35.84067
IQ,Iraq,SEVKU,36.09667,43.28773
MU,Mauritius,SEVLA,23.55583,59.18944
MX,Mexico,SEVRA,32.57444,-116.36083
AU,Australia,SEVSI,-30.85,123.62667
CA,Canada,SEVTA,53.76623,-94.40717
SC,Seychelles,SEY05,-4.50111,55.53794
SC,Seychelles,SEY07,-4.74715,55.62659
SC,Seychelles,SEY18,-4.69806,55.55451
SC,Seychelles,SEY24,-4.73297,55.63573
SC,Seychelles,SEY35,-4.6183,55.53472
SC,Seychelles,SEY40,-4.75918,55.61635
SC,Seychelles,SEY48,-4.73332,55.59019
SC,Seychelles,SEY55,-4.58482,55.53564
SC,Seychelles,SEY62,-4.7053,55.56613
SC,Seychelles,SEY95,-4.70276,55.55927
SC,Seychelles,SEY97,-4.64174,55.53408
SC,Seychelles,SEYNB,-4.61759,55.43946
FO,Faroe Islands (the),SF004,62.08746,-7.41619
FO,Faroe Islands (the),SF005,62.09217,-7.45015
FO,Faroe Islands (the),SF006,62.09688,-7.48419
FO,Faroe Islands (the),SF007,62.10158,-7.51819
FO,Faroe Islands (the),SF017,62.07658,-7.33806
FO,Faroe Islands (the),SF294,62.10628,-7.55222
UK,United Kingdom,SFD06,50.66339,0.08496
UK,United Kingdom,SFD07,50.66667,0.2425
UK,United Kingdom,SFD55,50.76194,-1.33778
NO,Norway,SG400,61.20932,7.32373
NO,Norway,SG402,61.25341,7.43082
NO,Norway,SG403,61.18086,7.21449
NO,Norway,SG404,61.08534,7.09167
NO,Norway,SG800,61.19725,7.47691
NZ,New Zealand,SH002,-44.99216,168.82821
NZ,New Zealand,SH004,-45.0002,168.8738
NZ,New Zealand,SH005,-44.94494,168.88624
NZ,New Zealand,SH006,-45.00822,168.9194
NZ,New Zealand,SH007,-44.92925,168.92764
NZ,New Zealand,SH010,-45.0242,169.01064
NO,Norway,SH400,68.20665,14.64713
NO,Norway,SH401,68.16465,14.62222
NO,Norway,SH402,68.10125,14.58478
NO,Norway,SH404,68.08328,14.80182
NO,Norway,SH405,68.04611,14.55239
CN,China,SHA01,31.21999,121.33454
CN,China,SHA04,31.06013,121.34915
IE,Ireland,SHA12,52.59237,-9.13643
IE,Ireland,SHA13,52.60919,-9.18986
IE,Ireland,SHA15,52.611,-9.25381
CN,China,SHA20,31.07252,121.40696
CN,China,SHA23,31.15006,121.34094
IE,Ireland,SHA28,52.75095,-8.82638
IE,Ireland,SHA37,52.6814,-8.96283
CN,China,SHA45,31.06459,121.38018
CN,China,SHA63,31.3015,121.32589
IE,Ireland,SHA70,52.79889,-8.64278
CN,China,SHA72,31.33081,121.29723
IE,Ireland,SHA73,52.812,-8.56161
IE,Ireland,SHA75,52.64068,-9.0424
CN,China,SHA77,31.33158,121.26728
CN,China,SHA78,31.33992,121.29189
CN,China,SHA91,31.1717,121.33896
CN,China,SHA92,31.34489,121.32309
CN,China,SHA94,31.33679,121.25387
CN,China,SHA99,31.34479,121.32176
IN,India,SHABA,18.68534,73.00369
AU,Australia,SHABY,-22.685,150.83667
AU,Australia,SHADY,-26.79833,120.95833
CA,Canada,SHAIK,51.55775,-66.54675
MP,Northern Mariana Islands (the),SHAKA,15.09378,145.66331
ET,Ethiopia,SHALA,7.48106,38.36406
CA,Canada,SHALE,51.34667,-127.92167
PK,Pakistan,SHAMA,31.50111,71.69083
IQ,Iraq,SHAMM,33.74674,44.56475
BD,Bangladesh,SHAMR,24.39726,91.91731
AU,Australia,SHANA,-12.61167,130.25167
AU,Australia,SHANO,-27.47333,152.4
PK,Pakistan,SHANO,27.76,67.41361
UK,United Kingdom,SHAPP,54.5,-2.62722
EU,Eurocontrol,SHARA,47.97778,6.67722
CA,Canada,SHARB,44.73722,-76.89778
CA,Canada,SHARD,49.32333,-122.54333
AU,Australia,SHARK,-34.08167,152.565
JP,Japan,SHARK,37.6553,145.47839
UK,United Kingdom,SHARK,49.18972,-2.42944
LY,Libya,SHATI,28.0,14.206
JP,Japan,SHATI,35.28314,137.11751
CA,Canada,SHATO,46.989,-71.09217
CA,Canada,SHAWI,51.25972,-110.0
AU,Australia,SHAWN,-23.74,134.065
GU,Guam,SHAWS,14.72333,143.62
AU,Australia,SHAZA,-33.66167,152.015
PK,Pakistan,SHEBA,32.13833,70.72639
AU,Australia,SHEED,-37.73,144.915
JP,Japan,SHEEP,36.5709,145.48634
BM,Bermuda,SHEIL,29.90984,66.70881
NZ,New Zealand,SHELL,-39.59622,173.39797
JP,Japan,SHELL,33.19269,140.0024
LY,Libya,SHELL,33.33733,13.255
JP,Japan,SHELY,36.88826,140.75439
ZM,Zambia,SHEM,-9.50611,33.01111
AU,Australia,SHEPO,-12.11,130.30333
AU,Australia,SHEPP,-10.6,129.155
AU,Australia,SHERI,-11.97,130.405
JP,Japan,SHIBK,29.65402,132.0806
AU,Australia,SHIKO,-26.94,150.11667
NZ,New Zealand,SHILI,-36.37841,174.26962
AU,Australia,SHILL,-34.77167,150.74667
JP,Japan,SHIMA,34.37387,136.65043
JP,Japan,SHIMO,25.26714,125.59704
JP,Japan,SHINE,43.02994,141.70051
AU,Australia,SHINN,-19.17833,140.28833
JP,Japan,SHIOK,41.69159,140.95719
JP,Japan,SHION,34.42837,134.28261
IQ,Iraq,SHIPE,33.50076,44.08192
JP,Japan,SHIPS,38.00288,140.65761
IL,Israel,SHIRA,31.85417,34.45806
EU,Eurocontrol,SHIRI,50.41306,-3.67889
JP,Japan,SHIRO,37.61336,140.15317
JP,Japan,SHISO,35.02687,134.95521
JP,Japan,SHIZU,35.53256,136.35769
AE,United Arab Emirates (the),SHJ48,25.30778,56.39444
AE,United Arab Emirates (the),SHJ59,25.86306,54.60389
CN,China,SHL20,23.19304,113.49977
EG,Egypt,SHM04,27.96824,34.38311
EG,Egypt,SHM09,27.88623,34.30006
EG,Egypt,SHM10,27.8635,34.27278
EG,Egypt,SHM11,27.8263,34.33918
EG,Egypt,SHM19,27.82529,34.34261
EG,Egypt,SHM20,27.84033,34.30675
EG,Egypt,SHM22,27.86137,34.27492
EG,Egypt,SHM27,27.83881,34.30993
EG,Egypt,SHM90,27.88776,34.29811
PR,Puerto Rico,SHMUU,19.34417,-67.63955
AU,Australia,SHNAB,-27.41333,152.60167
NZ,New Zealand,SHOAL,-36.82285,174.76231
MP,Northern Mariana Islands (the),SHODA,15.14269,145.78791
JP,Japan,SHODA,27.64686,128.74901
JP,Japan,SHOES,34.61389,140.67166
JP,Japan,SHOGN,26.41642,127.53655
JP,Japan,SHOJU,40.37752,141.29042
ET,Ethiopia,SHOLA,11.39177,39.2443
JP,Japan,SHONO,33.46223,132.11309
JP,Japan,SHOOT,34.71437,138.03062
NZ,New Zealand,SHORE,-41.20866,174.75981
AU,Australia,SHORE,-33.70333,151.31
PH,Philippines (the),SHREE,5.65,131.15667
UK,United Kingdom,SHRUB,57.30028,-1.81528
JP,Japan,SHT01,35.77214,140.01132
JP,Japan,SHT11,35.99386,140.01412
JP,Japan,SHT15,35.82698,140.01054
JP,Japan,SHT17,36.08565,140.0161
JP,Japan,SHT25,35.84367,140.01089
JP,Japan,SHT71,36.08413,139.97346
JP,Japan,SHTLE,34.83082,136.94829
AU,Australia,SHTPT,-16.75,145.83333
JP,Japan,SHUJI,24.70898,125.09856
AU,Australia,SHUTL,-32.66167,152.08333
UK,United Kingdom,SHUTR,52.43977,0.19804
CN,China,SHY10,30.78584,121.82581
CN,China,SHY14,31.12238,122.05927
CN,China,SHY21,30.60842,121.78793
CN,China,SHY22,30.69476,121.5607
CN,China,SHY23,30.83534,121.72617
CN,China,SHY66,30.96589,121.98826
CN,China,SHY85,31.05091,121.97763
CN,China,SHY86,31.05109,121.97742
CN,China,SHY95,30.83906,121.73009
AU,Australia,SHYNN,-28.56333,115.26111
KR,Korea (the Republic of),SI361,37.27167,126.97306
KR,Korea (the Republic of),SI362,37.10556,127.12806
KR,Korea (the Republic of),SI363,37.04083,126.79944
KR,Korea (the Republic of),SI512,37.50417,126.38778
KR,Korea (the Republic of),SI516,37.29278,126.49944
KR,Korea (the Republic of),SI522,37.50889,126.41222
KR,Korea (the Republic of),SI526,37.35694,126.62472
KR,Korea (the Republic of),SI532,37.51111,126.41583
KR,Korea (the Republic of),SI536,37.35972,126.62778
KR,Korea (the Republic of),SI537,37.20111,126.46278
KR,Korea (the Republic of),SI556,37.50694,126.34583
KR,Korea (the Republic of),SI563,37.34694,126.55583
KR,Korea (the Republic of),SI566,37.59583,126.395
KR,Korea (the Republic of),SI573,37.34917,126.55972
KR,Korea (the Republic of),SI576,37.59722,126.39944
KR,Korea (the Republic of),SI577,37.55667,126.26167
KR,Korea (the Republic of),SI701,37.38778,126.48778
KR,Korea (the Republic of),SI702,37.27972,126.52028
KR,Korea (the Republic of),SI703,37.37167,126.58528
KR,Korea (the Republic of),SI704,37.27111,126.62889
KR,Korea (the Republic of),SI705,37.50361,126.36889
KR,Korea (the Republic of),SI706,37.50833,126.1825
KR,Korea (the Republic of),SI707,37.57917,126.35528
KR,Korea (the Republic of),SI710,37.13667,126.51
KR,Korea (the Republic of),SI711,37.13556,126.35083
KR,Korea (the Republic of),SI712,37.13306,126.08
KR,Korea (the Republic of),SI713,37.57972,126.20861
KR,Korea (the Republic of),SI721,36.88583,126.62472
KR,Korea (the Republic of),SI722,37.03889,126.51611
KR,Korea (the Republic of),SI723,36.87722,126.56944
KR,Korea (the Republic of),SI730,37.16833,126.97861
KR,Korea (the Republic of),SI731,36.92472,127.16222
KR,Korea (the Republic of),SI732,37.12167,126.62917
KR,Korea (the Republic of),SI740,37.30639,127.1225
KR,Korea (the Republic of),SI741,37.32472,126.45861
KR,Korea (the Republic of),SI742,37.32167,126.71083
KR,Korea (the Republic of),SI743,37.31806,127.00861
KR,Korea (the Republic of),SI750,37.55889,126.37361
KR,Korea (the Republic of),SI751,37.64083,126.34417
KR,Korea (the Republic of),SI752,37.67028,126.44722
KR,Korea (the Republic of),SI753,37.64139,126.54694
KR,Korea (the Republic of),SI754,37.41333,126.8075
KR,Korea (the Republic of),SI755,37.32,126.89583
KR,Korea (the Republic of),SI852,37.03889,126.51611
KR,Korea (the Republic of),SI853,37.3375,126.59667
KR,Korea (the Republic of),SI854,37.14389,126.38639
KR,Korea (the Republic of),SI855,36.92389,126.71944
KR,Korea (the Republic of),SI857,37.25278,127.22083
KR,Korea (the Republic of),SI901,37.17944,126.33222
KR,Korea (the Republic of),SI902,37.115,126.36333
KR,Korea (the Republic of),SI903,37.0725,126.41306
KR,Korea (the Republic of),SI904,37.04611,126.47806
KR,Korea (the Republic of),SI905,37.04472,126.59222
KR,Korea (the Republic of),SI912,37.01972,126.92028
KR,Korea (the Republic of),SI913,37.06889,126.96333
KR,Korea (the Republic of),SI914,37.12556,126.98806
KR,Korea (the Republic of),SI915,37.21306,126.9875
KR,Korea (the Republic of),SI921,37.23056,127.08944
KR,Korea (the Republic of),SI922,37.16417,127.0975
KR,Korea (the Republic of),SI923,37.10611,127.08944
KR,Korea (the Republic of),SI924,37.05028,127.0675
KR,Korea (the Republic of),SI925,36.98417,127.01889
KR,Korea (the Republic of),SI931,37.42833,125.9525
KR,Korea (the Republic of),SI932,37.36583,126.02444
KR,Korea (the Republic of),SI933,37.33028,126.11917
KR,Korea (the Republic of),SI934,37.32583,126.22333
KR,Korea (the Republic of),SI935,37.36028,126.33639
KR,Korea (the Republic of),SI941,37.29083,126.39444
KR,Korea (the Republic of),SI942,37.25222,126.29139
KR,Korea (the Republic of),SI943,37.24028,126.18806
KR,Korea (the Republic of),SI944,37.24722,126.105
KR,Korea (the Republic of),SI945,37.26861,126.02583
KR,Korea (the Republic of),SI946,37.31389,125.93833
KR,Korea (the Republic of),SI947,37.385,125.86306
BH,Bahrain,SIA03,25.87605,50.61313
JM,Jamaica,SIA04,18.47065,-77.98659
SC,Seychelles,SIA07,-4.74661,55.6267
JM,Jamaica,SIA10,18.66502,-78.01176
BH,Bahrain,SIA11,25.77116,50.67043
BH,Bahrain,SIA12,25.99939,50.75429
BH,Bahrain,SIA13,25.77667,50.74345
BH,Bahrain,SIA14,26.01487,50.78708
JM,Jamaica,SIA15,18.48965,-77.94754
JM,Jamaica,SIA25,18.45022,-78.10949
JM,Jamaica,SIA27,18.49774,-78.11698
JM,Jamaica,SIA34,18.65878,-78.02355
SC,Seychelles,SIA48,-4.72615,55.5971
SC,Seychelles,SIA51,-4.69521,55.5505
BH,Bahrain,SIA60,25.83089,50.63728
SC,Seychelles,SIA61,-4.69523,55.55249
BR,Brazil,SIAPA,-8.378,-35.5545
MX,Mexico,SIBAL,20.81583,-86.47361
RU,Russian Federation (the),SIBAN,44.33312,38.96518
MX,Mexico,SIBAU,22.85556,-109.39694
SN,Senegal,SIBAX,0.72667,-16.29
PG,Papua New Guinea,SIBIN,-3.44333,149.19
RU,Russian Federation (the),SIBIR,43.36509,135.3409
CA,Canada,SIBKI,44.17667,-77.78333
SA,Saudi Arabia,SIBLI,26.91639,46.39278
AE,United Arab Emirates (the),SIBMA,25.19389,55.15306
PK,Pakistan,SIBMI,29.55,68.0
AR,Argentina,SIBOL,-30.49194,-64.67833
CO,Colombia,SIBOS,4.26583,-76.00583
AR,Argentina,SIBOX,-30.22556,-67.94778
SA,Saudi Arabia,SIBSA,28.75167,46.335
JP,Japan,SIBSI,31.48074,131.48155
BO,Bolivia (Plurinational State of),SIBUS,-15.66139,-68.58889
IR,Iran (Islamic Republic of),SIBVU,38.74556,45.7825
BM,Bermuda,SICKL,31.05915,65.77958
IQ,Iraq,SIDAD,29.87528,48.49556
BO,Bolivia (Plurinational State of),SIDAK,-19.63917,-58.20783
EU,Eurocontrol,SIDDI,50.51861,-3.96722
EC,Ecuador,SIDEL,-1.28917,-79.8025
AU,Australia,SIDER,-12.8,129.59667
EU,Eurocontrol,SIDHO,50.76083,-3.23833
BR,Brazil,SIDIR,-5.69533,-31.83517
PK,Pakistan,SIDKA,24.14556,61.79583
SA,Saudi Arabia,SIDMO,20.75389,38.83861
BR,Brazil,SIDOL,-19.0685,-44.34317
BR,Brazil,SIDOM,-23.06767,-47.71583
CO,Colombia,SIDOS,9.53583,-73.11528
GU,Guam,SIDPE,13.49658,145.02947
MX,Mexico,SIDRA,22.19611,-96.70611
PK,Pakistan,SIDRA,29.83611,66.90833
IT,Italy,SIDRO,38.48028,13.37472
BR,Brazil,SIDUM,-9.9475,-61.08217
